0.000000000000000000e+00
0.000000000000000000e+00
4.000000000000000000e+00
4.000000000000000000e+00
8.000000000000000000e+00
1.600000000000000000e+01
1.600000000000000000e+01
2.000000000000000000e+01
2.400000000000000000e+01
2.400000000000000000e+01
2.400000000000000000e+01
3.600000000000000000e+01
5.200000000000000000e+01
5.600000000000000000e+01
6.400000000000000000e+01
6.400000000000000000e+01
6.400000000000000000e+01
6.800000000000000000e+01
7.600000000000000000e+01
9.200000000000000000e+01
1.360000000000000000e+02
1.440000000000000000e+02
1.480000000000000000e+02
1.560000000000000000e+02
1.720000000000000000e+02
1.760000000000000000e+02
1.760000000000000000e+02
1.800000000000000000e+02
1.840000000000000000e+02
1.840000000000000000e+02
1.840000000000000000e+02
1.880000000000000000e+02
1.960000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
2.040000000000000000e+02
2.160000000000000000e+02
2.240000000000000000e+02
2.440000000000000000e+02
2.520000000000000000e+02
2.880000000000000000e+02
3.680000000000000000e+02
3.720000000000000000e+02
3.760000000000000000e+02
3.840000000000000000e+02
3.840000000000000000e+02
3.880000000000000000e+02
3.920000000000000000e+02
3.920000000000000000e+02
4.080000000000000000e+02
4.240000000000000000e+02
4.240000000000000000e+02
4.280000000000000000e+02
4.280000000000000000e+02
4.400000000000000000e+02
4.440000000000000000e+02
4.440000000000000000e+02
4.600000000000000000e+02
4.920000000000000000e+02
5.000000000000000000e+02
5.160000000000000000e+02
5.320000000000000000e+02
5.680000000000000000e+02
5.720000000000000000e+02
5.720000000000000000e+02
5.760000000000000000e+02
5.800000000000000000e+02
5.800000000000000000e+02
6.520000000000000000e+02
7.840000000000000000e+02
7.920000000000000000e+02
8.080000000000000000e+02
8.120000000000000000e+02
8.160000000000000000e+02
8.280000000000000000e+02
8.280000000000000000e+02
8.280000000000000000e+02
8.280000000000000000e+02
8.320000000000000000e+02
8.400000000000000000e+02
8.400000000000000000e+02
8.600000000000000000e+02
8.720000000000000000e+02
8.760000000000000000e+02
9.080000000000000000e+02
9.120000000000000000e+02
9.200000000000000000e+02
9.200000000000000000e+02
9.240000000000000000e+02
9.240000000000000000e+02
9.360000000000000000e+02
9.600000000000000000e+02
9.760000000000000000e+02
9.760000000000000000e+02
1.012000000000000000e+03
1.024000000000000000e+03
1.088000000000000000e+03
1.092000000000000000e+03
1.092000000000000000e+03
1.096000000000000000e+03
1.108000000000000000e+03
